artist,song,H_or_N,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Flo Rida,Good Feeling,N,spotify:track:2LEF1A8DOZ9wRYikWgVlZ8,0.722,0.958,4.0,-3.617,1.0,0.0912,0.00726,0.0,0.375,0.952,127.008,audio_features,3Tu7uWBecS6GsLsL8UONKn,spotify:track:3Tu7uWBecS6GsLsL8UONKn,https://api.spotify.com/v1/tracks/3Tu7uWBecS6GsLsL8UONKn,https://api.spotify.com/v1/audio-analysis/3Tu7uWBecS6GsLsL8UONKn,206120.0,4.0
Rihanna,Diamonds,N,spotify:track:1z9kQ14XBSN0r2v6fx4IdG,0.546,0.787,7.0,-4.1,0.0,0.0517,0.0101,0.00021,0.0809,0.573,79.979,audio_features,6LoQHIo74tOzQ8EsLEkhgF,spotify:track:6LoQHIo74tOzQ8EsLEkhgF,https://api.spotify.com/v1/tracks/6LoQHIo74tOzQ8EsLEkhgF,https://api.spotify.com/v1/audio-analysis/6LoQHIo74tOzQ8EsLEkhgF,231987.0,4.0
Wiz Khalifa,"Work Hard, Play Hard",N,spotify:track:1ms5tNNdPouTtcD2oVF9Oz,0.457,0.823,9.0,-4.76,1.0,0.311,0.00144,0.0,0.108,0.578,192.205,audio_features,1QNqrsNQ1JVLEwncov3lEY,spotify:track:1QNqrsNQ1JVLEwncov3lEY,https://api.spotify.com/v1/tracks/1QNqrsNQ1JVLEwncov3lEY,https://api.spotify.com/v1/audio-analysis/1QNqrsNQ1JVLEwncov3lEY,230733.0,4.0
Katy Perry,Part Of Me,N,spotify:track:6yARPLK0PV4heEyh7pVMGz,0.0,4.98e-05,10.0,-32.354,0.0,0.0,0.923,0.297,0.11,0.0,0.0,audio_features,65rkHetZXO6DQmBh3C2YtW,spotify:track:65rkHetZXO6DQmBh3C2YtW,https://api.spotify.com/v1/tracks/65rkHetZXO6DQmBh3C2YtW,https://api.spotify.com/v1/audio-analysis/65rkHetZXO6DQmBh3C2YtW,147097.0,0.0
Nicki Minaj,Starships,N,spotify:track:1oHNvJVbFkexQc0BpQp7Y4,0.693,0.822,4.0,-5.441,0.0,0.0439,0.00616,1.79e-06,0.315,0.763,126.035,audio_features,4bZd0nRuX8HyjeXAUBczvm,spotify:track:4bZd0nRuX8HyjeXAUBczvm,https://api.spotify.com/v1/tracks/4bZd0nRuX8HyjeXAUBczvm,https://api.spotify.com/v1/audio-analysis/4bZd0nRuX8HyjeXAUBczvm,223800.0,4.0
Kendrick Lamar,m.A.A.d city,N,spotify:track:2cDCojn6uIBM6A5xTAbl3H,0.766,0.809,1.0,-6.123,1.0,0.279,0.0011,0.0,0.168,0.325,130.127,audio_features,722tgOgdIbNe3BEyLnejw4,spotify:track:722tgOgdIbNe3BEyLnejw4,https://api.spotify.com/v1/tracks/722tgOgdIbNe3BEyLnejw4,https://api.spotify.com/v1/audio-analysis/722tgOgdIbNe3BEyLnejw4,188013.0,4.0
Asaf Avidan & the Mojos,One Day / Reckoning Song (Wankelmut Remix) [Radio Edit],N,spotify:track:68rcszAg5pbVaXVvR7LFNh,0.572,0.81,1.0,-5.791,0.0,0.0558,0.0157,6.53e-06,0.13,0.11,126.052,audio_features,6PUIzlqotEmPuBfjbwYWOB,spotify:track:6PUIzlqotEmPuBfjbwYWOB,https://api.spotify.com/v1/tracks/6PUIzlqotEmPuBfjbwYWOB,https://api.spotify.com/v1/audio-analysis/6PUIzlqotEmPuBfjbwYWOB,214912.0,4.0
Florence + The Machine,Spectrum (Say My Name) - Calvin Harris Remix,N,spotify:track:1c478uMN61yF2JOXXEtsdw,0.739,0.872,11.0,-4.059,0.0,0.333,0.0217,0.0,0.26,0.684,95.084,audio_features,6Xk7PnitV9jCRorWt2LiVZ,spotify:track:6Xk7PnitV9jCRorWt2LiVZ,https://api.spotify.com/v1/tracks/6Xk7PnitV9jCRorWt2LiVZ,https://api.spotify.com/v1/audio-analysis/6Xk7PnitV9jCRorWt2LiVZ,238746.0,4.0
Azealia Banks,212,N,spotify:track:15D8pkllStO00xJUn8i235,0.711,0.906,8.0,-2.671,1.0,0.0284,0.00952,1.64e-05,0.153,0.824,125.916,audio_features,6HZ9VeI5IRFCNQLXhpF4bq,spotify:track:6HZ9VeI5IRFCNQLXhpF4bq,https://api.spotify.com/v1/tracks/6HZ9VeI5IRFCNQLXhpF4bq,https://api.spotify.com/v1/audio-analysis/6HZ9VeI5IRFCNQLXhpF4bq,157153.0,4.0
Maroon 5,Payphone,N,spotify:track:4P0osvTXoSYZZC2n8IFH3c,0.558,0.924,9.0,-4.341,0.0,0.064,0.0271,3.32e-06,0.537,0.567,151.99,audio_features,2E43WFS4rRc09za2r2GmZl,spotify:track:2E43WFS4rRc09za2r2GmZl,https://api.spotify.com/v1/tracks/2E43WFS4rRc09za2r2GmZl,https://api.spotify.com/v1/audio-analysis/2E43WFS4rRc09za2r2GmZl,186827.0,4.0
James Arthur,Impossible,N,spotify:track:5yVIlYEHZxQVLyInCdldoS,0.69,0.578,6.0,-7.436,1.0,0.0929,0.167,0.0,0.305,0.416,99.961,audio_features,3G6hD9B2ZHOsgf4WfNu7X1,spotify:track:3G6hD9B2ZHOsgf4WfNu7X1,https://api.spotify.com/v1/tracks/3G6hD9B2ZHOsgf4WfNu7X1,https://api.spotify.com/v1/audio-analysis/3G6hD9B2ZHOsgf4WfNu7X1,193059.0,4.0
Michel Teló,Ai Se Eu Te Pego - Live,N,spotify:track:29vem0DsWK4224LQyxcmA5,0.509,0.79,6.0,-3.782,0.0,0.0374,0.332,6.67e-05,0.316,0.638,127.946,audio_features,591nHHHzZl1NLt9PMKpinM,spotify:track:591nHHHzZl1NLt9PMKpinM,https://api.spotify.com/v1/tracks/591nHHHzZl1NLt9PMKpinM,https://api.spotify.com/v1/audio-analysis/591nHHHzZl1NLt9PMKpinM,208320.0,4.0
Otto Knows,Million Voices - Radio Edit,N,spotify:track:0MOiv7WTXCqvm89lVCf9C8,0.505,0.71,3.0,-3.015,1.0,0.0321,0.19,0.00025,0.329,0.428,89.938,audio_features,3LlAyCYU26dvFZBDUIMb7a,spotify:track:3LlAyCYU26dvFZBDUIMb7a,https://api.spotify.com/v1/tracks/3LlAyCYU26dvFZBDUIMb7a,https://api.spotify.com/v1/audio-analysis/3LlAyCYU26dvFZBDUIMb7a,175200.0,4.0
Icona Pop,I Love It,N,spotify:track:6HZ9VeI5IRFCNQLXhpF4bq,0.489,0.867,4.0,-3.121,0.0,0.071,0.025,0.0,0.586,0.409,162.131,audio_features,3jZomvOBa5qfTo5HkqI1p5,spotify:track:3jZomvOBa5qfTo5HkqI1p5,https://api.spotify.com/v1/tracks/3jZomvOBa5qfTo5HkqI1p5,https://api.spotify.com/v1/audio-analysis/3jZomvOBa5qfTo5HkqI1p5,157293.0,4.0
Tyga,Rack City,N,spotify:track:0srwKuJPH8yBzzFUJMBQM2,0.622,0.469,3.0,-6.798,0.0,0.0363,0.00454,2.25e-06,0.0335,0.679,77.019,audio_features,6FB3v4YcR57y4tXFcdxI1E,spotify:track:6FB3v4YcR57y4tXFcdxI1E,https://api.spotify.com/v1/tracks/6FB3v4YcR57y4tXFcdxI1E,https://api.spotify.com/v1/audio-analysis/6FB3v4YcR57y4tXFcdxI1E,219720.0,4.0
Calvin Harris,Feel So Close - Radio Edit,N,spotify:track:1gihuPhrLraKYrJMAEONyc,0.252,0.77,0.0,-7.925,1.0,0.0489,0.0924,2.97e-05,0.688,0.305,84.366,audio_features,5zDoSmh06F7kjXGIHFhQzh,spotify:track:5zDoSmh06F7kjXGIHFhQzh,https://api.spotify.com/v1/tracks/5zDoSmh06F7kjXGIHFhQzh,https://api.spotify.com/v1/audio-analysis/5zDoSmh06F7kjXGIHFhQzh,281093.0,4.0
Jennifer Lopez,Dance Again,N,spotify:track:2xnoPV3NLescauc0ZJ1MDZ,0.544,0.728,6.0,-5.358,0.0,0.05,0.00264,0.00959,0.427,0.281,174.983,audio_features,0g4qRoQ3Bh6puFzBA7fH3S,spotify:track:0g4qRoQ3Bh6puFzBA7fH3S,https://api.spotify.com/v1/tracks/0g4qRoQ3Bh6puFzBA7fH3S,https://api.spotify.com/v1/audio-analysis/0g4qRoQ3Bh6puFzBA7fH3S,292587.0,4.0
Grimes,Oblivion,N,spotify:track:3LGsgpx4TfxhXbr07OFKqs,0.59,0.543,5.0,-8.307,0.0,0.0931,0.109,0.0354,0.105,0.168,119.749,audio_features,5NKfB21hWeirObQjEN44x1,spotify:track:5NKfB21hWeirObQjEN44x1,https://api.spotify.com/v1/tracks/5NKfB21hWeirObQjEN44x1,https://api.spotify.com/v1/audio-analysis/5NKfB21hWeirObQjEN44x1,236333.0,4.0
Adele,Rumour Has It,N,spotify:track:2A73XBDBQgmdXO8VsXPWIs,0.665,0.886,9.0,-4.175,0.0,0.0514,0.0469,6.24e-05,0.0525,0.53,128.062,audio_features,1oHxIPqJyvAYHy0PVrDU98,spotify:track:1oHxIPqJyvAYHy0PVrDU98,https://api.spotify.com/v1/tracks/1oHxIPqJyvAYHy0PVrDU98,https://api.spotify.com/v1/audio-analysis/1oHxIPqJyvAYHy0PVrDU98,240347.0,4.0
Coldplay,Paradise,N,spotify:track:0pjMTISKHTJkogN1BPZxaC,0.853,0.693,1.0,-6.87,1.0,0.275,0.0239,0.0,0.11,0.662,95.967,audio_features,4X5f3vT8MRuXF68pfjNte5,spotify:track:4X5f3vT8MRuXF68pfjNte5,https://api.spotify.com/v1/tracks/4X5f3vT8MRuXF68pfjNte5,https://api.spotify.com/v1/audio-analysis/4X5f3vT8MRuXF68pfjNte5,233787.0,4.0
Chris Brown,Turn Up the Music,N,spotify:track:1RMRkCn07y2xtBip9DzwmC,0.534,0.87,11.0,-3.078,0.0,0.0425,0.000334,0.0,0.241,0.462,126.019,audio_features,0JiY190vktuhSGN6aqJdrt,spotify:track:0JiY190vktuhSGN6aqJdrt,https://api.spotify.com/v1/tracks/0JiY190vktuhSGN6aqJdrt,https://api.spotify.com/v1/audio-analysis/0JiY190vktuhSGN6aqJdrt,215160.0,4.0
Frank Ocean,Lost,N,spotify:track:054IqcfUs6LLhdFLlUYktq,0.703,0.867,6.0,-4.292,1.0,0.0453,0.107,0.0,0.119,0.546,128.008,audio_features,5HOpkTTVcmZHnthgyxrIL8,spotify:track:5HOpkTTVcmZHnthgyxrIL8,https://api.spotify.com/v1/tracks/5HOpkTTVcmZHnthgyxrIL8,https://api.spotify.com/v1/audio-analysis/5HOpkTTVcmZHnthgyxrIL8,213708.0,4.0
Calvin Harris,Let's Go (feat. Ne-Yo),N,spotify:track:2XERAvP5rto44nAuJE2Rni,0.555,0.772,1.0,-5.007,1.0,0.0523,0.315,0.0,0.105,0.346,86.921,audio_features,5lF0pHbsJ0QqyIrLweHJPW,spotify:track:5lF0pHbsJ0QqyIrLweHJPW,https://api.spotify.com/v1/tracks/5lF0pHbsJ0QqyIrLweHJPW,https://api.spotify.com/v1/audio-analysis/5lF0pHbsJ0QqyIrLweHJPW,231213.0,4.0
The Script,Hall of Fame (feat. will.i.am),N,spotify:track:1X1DWw2pcNZ8zSub3uhlNz,0.452,0.794,0.0,-5.151,1.0,0.0483,0.0111,0.00182,0.416,0.282,137.825,audio_features,01XFgRZfZI7oBagNf1Loml,spotify:track:01XFgRZfZI7oBagNf1Loml,https://api.spotify.com/v1/tracks/01XFgRZfZI7oBagNf1Loml,https://api.spotify.com/v1/audio-analysis/01XFgRZfZI7oBagNf1Loml,196664.0,4.0
Swedish House Mafia,Don't You Worry Child - Radio Edit,N,spotify:track:2V65y3PX4DkRhy1djlxd9p,0.695,0.869,8.0,-5.066,1.0,0.0483,0.41,0.0,0.237,0.58,124.989,audio_features,05SBRd4fXgn8FX7bf8BCAE,spotify:track:05SBRd4fXgn8FX7bf8BCAE,https://api.spotify.com/v1/tracks/05SBRd4fXgn8FX7bf8BCAE,https://api.spotify.com/v1/audio-analysis/05SBRd4fXgn8FX7bf8BCAE,234507.0,4.0
MARINA,How to Be a Heartbreaker,N,spotify:track:1RvcyxdkVGT3nmRTePLMvw,0.862,0.648,4.0,-7.401,0.0,0.251,0.0455,0.0,0.0332,0.637,98.012,audio_features,4PmMVdIFpJTB9WQbmILf4p,spotify:track:4PmMVdIFpJTB9WQbmILf4p,https://api.spotify.com/v1/tracks/4PmMVdIFpJTB9WQbmILf4p,https://api.spotify.com/v1/audio-analysis/4PmMVdIFpJTB9WQbmILf4p,235533.0,4.0
Justin Bieber,Boyfriend,N,spotify:track:6mMnGBISm3P27Oct1X7xQZ,0.826,0.436,1.0,-9.583,1.0,0.0558,0.441,0.615,0.0964,0.272,119.051,audio_features,7ueP5u2qkdZbIPN2YA6LR0,spotify:track:7ueP5u2qkdZbIPN2YA6LR0,https://api.spotify.com/v1/tracks/7ueP5u2qkdZbIPN2YA6LR0,https://api.spotify.com/v1/audio-analysis/7ueP5u2qkdZbIPN2YA6LR0,259093.0,4.0
David Guetta,Titanium (feat. Sia),N,spotify:track:0lHAMNU8RGiIObScrsRgmP,0.67,0.848,0.0,-5.103,0.0,0.0538,0.00172,0.00168,0.385,0.457,124.031,audio_features,5zdkUzguZYAfBH9fnWn3Zl,spotify:track:5zdkUzguZYAfBH9fnWn3Zl,https://api.spotify.com/v1/tracks/5zdkUzguZYAfBH9fnWn3Zl,https://api.spotify.com/v1/audio-analysis/5zdkUzguZYAfBH9fnWn3Zl,174122.0,4.0
Jessie J,Domino,N,spotify:track:6MAdEUilV2p9RQUqE5bMAK,0.561,0.836,9.0,-3.939,1.0,0.1,0.0525,0.0,0.136,0.517,127.923,audio_features,5FljCWR0cys07PQ9277GTz,spotify:track:5FljCWR0cys07PQ9277GTz,https://api.spotify.com/v1/tracks/5FljCWR0cys07PQ9277GTz,https://api.spotify.com/v1/audio-analysis/5FljCWR0cys07PQ9277GTz,226987.0,4.0
Taylor Swift,I Knew You Were Trouble.,N,spotify:track:6FB3v4YcR57y4tXFcdxI1E,0.843,0.545,0.0,-9.008,0.0,0.0645,0.0219,0.00617,0.0323,0.907,120.002,audio_features,6RwqbKwVqF4PndcY0mDyH2,spotify:track:6RwqbKwVqF4PndcY0mDyH2,https://api.spotify.com/v1/tracks/6RwqbKwVqF4PndcY0mDyH2,https://api.spotify.com/v1/audio-analysis/6RwqbKwVqF4PndcY0mDyH2,449893.0,4.0
ScHoolboy Q,Hands on the Wheel (feat. Asap Rocky),N,spotify:track:78JKJfKsqgeBDBF58gv1SF,0.573,0.929,8.0,-3.942,0.0,0.109,0.197,0.000112,0.0567,0.582,127.934,audio_features,24LS4lQShWyixJ0ZrJXfJ5,spotify:track:24LS4lQShWyixJ0ZrJXfJ5,https://api.spotify.com/v1/tracks/24LS4lQShWyixJ0ZrJXfJ5,https://api.spotify.com/v1/audio-analysis/24LS4lQShWyixJ0ZrJXfJ5,212560.0,4.0
P!nk,Try,N,spotify:track:0JiY190vktuhSGN6aqJdrt,0.432,0.725,7.0,-4.862,1.0,0.0431,0.00273,0.0,0.208,0.353,128.902,audio_features,009ImBOrIUlWgla8U05RAC,spotify:track:009ImBOrIUlWgla8U05RAC,https://api.spotify.com/v1/tracks/009ImBOrIUlWgla8U05RAC,https://api.spotify.com/v1/audio-analysis/009ImBOrIUlWgla8U05RAC,228879.0,4.0
Robbie Williams,Candy,N,spotify:track:5NlFXQ0si6U87gXs6hq81B,0.807,0.702,6.0,-6.594,0.0,0.0748,0.307,0.0,0.111,0.447,114.038,audio_features,5yhKaacMZGRo4s6evJx9vk,spotify:track:5yhKaacMZGRo4s6evJx9vk,https://api.spotify.com/v1/tracks/5yhKaacMZGRo4s6evJx9vk,https://api.spotify.com/v1/audio-analysis/5yhKaacMZGRo4s6evJx9vk,238827.0,4.0
Snoop Dogg,"Young, Wild & Free (feat. Bruno Mars)",N,spotify:track:5HQVUIKwCEXpe7JIHyY734,0.577,0.576,2.0,-6.299,1.0,0.0563,0.0143,0.0,0.602,0.12,133.973,audio_features,0rFZaQ4crlGAzuCjWCQ2xu,spotify:track:0rFZaQ4crlGAzuCjWCQ2xu,https://api.spotify.com/v1/tracks/0rFZaQ4crlGAzuCjWCQ2xu,https://api.spotify.com/v1/audio-analysis/0rFZaQ4crlGAzuCjWCQ2xu,234040.0,4.0
Justin Bieber,As Long As You Love Me,N,spotify:track:75lo8VozcCLRG9WGG674iD,0.793,0.524,8.0,-7.827,1.0,0.156,0.0319,0.0,0.156,0.579,86.325,audio_features,5DI9jxTHrEiFAhStG7VA8E,spotify:track:5DI9jxTHrEiFAhStG7VA8E,https://api.spotify.com/v1/tracks/5DI9jxTHrEiFAhStG7VA8E,https://api.spotify.com/v1/audio-analysis/5DI9jxTHrEiFAhStG7VA8E,174133.0,4.0
Rita Ora,R.I.P. (feat. Tinie Tempah),N,spotify:track:2i6xxOLeUdrnpJOnoXDp2b,0.474,0.707,7.0,-4.534,1.0,0.0253,0.0831,0.0,0.162,0.224,83.235,audio_features,1D4XFKolp63mNqqMXJJL1V,spotify:track:1D4XFKolp63mNqqMXJJL1V,https://api.spotify.com/v1/tracks/1D4XFKolp63mNqqMXJJL1V,https://api.spotify.com/v1/audio-analysis/1D4XFKolp63mNqqMXJJL1V,252107.0,4.0
Alex Clare,Too Close,N,spotify:track:4sK96UnGx3NjBaqvfTG2dm,0.67,0.829,5.0,-7.2,0.0,0.0427,0.0192,0.000225,0.089,0.349,125.01,audio_features,7BNDyzwDboNRR2wmd7GSew,spotify:track:7BNDyzwDboNRR2wmd7GSew,https://api.spotify.com/v1/tracks/7BNDyzwDboNRR2wmd7GSew,https://api.spotify.com/v1/audio-analysis/7BNDyzwDboNRR2wmd7GSew,214206.0,4.0
Tyga,Faded,N,spotify:track:2NRUU0gP1d8Yif8CpsCW8l,0.762,0.863,0.0,-3.689,0.0,0.0561,0.015,0.0,0.125,0.965,106.012,audio_features,6s8nHXTJVqFjXE4yVZPDHR,spotify:track:6s8nHXTJVqFjXE4yVZPDHR,https://api.spotify.com/v1/tracks/6s8nHXTJVqFjXE4yVZPDHR,https://api.spotify.com/v1/audio-analysis/6s8nHXTJVqFjXE4yVZPDHR,185587.0,4.0
Alesso,Years - ラジオ・エディット,N,spotify:track:5pVk15sR3OgIeKBKqG9jWw,0.671,0.771,7.0,-4.821,0.0,0.0316,0.00492,7.28e-06,0.354,0.436,90.003,audio_features,27tNWlhdAryQY04Gb2ZhUI,spotify:track:27tNWlhdAryQY04Gb2ZhUI,https://api.spotify.com/v1/tracks/27tNWlhdAryQY04Gb2ZhUI,https://api.spotify.com/v1/audio-analysis/27tNWlhdAryQY04Gb2ZhUI,223546.0,4.0
Guy Sebastian,Battle Scars (feat. Lupe Fiasco),N,spotify:track:1hWYT0w2R0J19rlVkiez7X,0.576,0.726,11.0,-4.625,1.0,0.035,0.255,0.0,0.108,0.582,136.802,audio_features,5yIiXdLRE85OBiQmCaUenq,spotify:track:5yIiXdLRE85OBiQmCaUenq,https://api.spotify.com/v1/tracks/5yIiXdLRE85OBiQmCaUenq,https://api.spotify.com/v1/audio-analysis/5yIiXdLRE85OBiQmCaUenq,215720.0,4.0
Katy Perry,The One That Got Away,N,spotify:track:6hkOqJ5mE093AQf2lbZnsG,0.753,0.838,8.0,-5.693,1.0,0.0424,0.019,0.0439,0.0939,0.542,128.002,audio_features,7gixHmutc4RH2Ixqjn7XDT,spotify:track:7gixHmutc4RH2Ixqjn7XDT,https://api.spotify.com/v1/tracks/7gixHmutc4RH2Ixqjn7XDT,https://api.spotify.com/v1/audio-analysis/7gixHmutc4RH2Ixqjn7XDT,410427.0,4.0
Avicii,Silhouettes - Original Radio Edit,N,spotify:track:06h3McKzmxS8Bx58USHiMq,0.676,0.534,2.0,-6.901,0.0,0.0831,0.0594,8.59e-06,0.256,0.156,145.082,audio_features,37jTPJgwCCmIGMPB45jrPV,spotify:track:37jTPJgwCCmIGMPB45jrPV,https://api.spotify.com/v1/tracks/37jTPJgwCCmIGMPB45jrPV,https://api.spotify.com/v1/audio-analysis/37jTPJgwCCmIGMPB45jrPV,338413.0,4.0
Gotye,Somebody That I Used To Know,N,spotify:track:4wCmqSrbyCgxEXROQE6vtV,0.708,0.873,2.0,-3.828,1.0,0.0527,0.00463,3.18e-05,0.101,0.753,93.026,audio_features,2cf7J1UCzelBOcfFgge3ae,spotify:track:2cf7J1UCzelBOcfFgge3ae,https://api.spotify.com/v1/tracks/2cf7J1UCzelBOcfFgge3ae,https://api.spotify.com/v1/audio-analysis/2cf7J1UCzelBOcfFgge3ae,200933.0,4.0
Flo Rida,Wild Ones (feat. Sia),N,spotify:track:1NpW5kyvO4XrNJ3rnfcNy3,0.491,0.588,1.0,-6.177,1.0,0.0506,0.0281,2.01e-06,0.0906,0.193,113.608,audio_features,0Qh38w01QRXK6KHIv0e3hb,spotify:track:0Qh38w01QRXK6KHIv0e3hb,https://api.spotify.com/v1/tracks/0Qh38w01QRXK6KHIv0e3hb,https://api.spotify.com/v1/audio-analysis/0Qh38w01QRXK6KHIv0e3hb,269600.0,4.0
One Direction,What Makes You Beautiful,N,spotify:track:4cluDES4hQEUhmXj6TXkSo,0.679,0.715,9.0,-6.383,1.0,0.0407,0.0755,0.0,0.271,0.571,127.435,audio_features,3gbBpTdY8lnQwqxNCcf795,spotify:track:3gbBpTdY8lnQwqxNCcf795,https://api.spotify.com/v1/tracks/3gbBpTdY8lnQwqxNCcf795,https://api.spotify.com/v1/audio-analysis/3gbBpTdY8lnQwqxNCcf795,214148.0,4.0
Lana Del Rey,Born To Die,N,spotify:track:487OPlneJNni3NWC8SYqhW,0.652,0.877,1.0,-2.986,1.0,0.0465,0.0227,0.0,0.0789,0.486,118.491,audio_features,5T7ZFtCcOgkpjxcuaeZbw0,spotify:track:5T7ZFtCcOgkpjxcuaeZbw0,https://api.spotify.com/v1/tracks/5T7ZFtCcOgkpjxcuaeZbw0,https://api.spotify.com/v1/audio-analysis/5T7ZFtCcOgkpjxcuaeZbw0,200107.0,4.0
Kesha,C'Mon,N,spotify:track:3pYDZTJM2tVBUhIRifWVzI,0.773,0.476,6.0,-8.806,0.0,0.098,0.47,0.00388,0.105,0.353,89.973,audio_features,3hqVPl6aMWUjVXty7ocHe7,spotify:track:3hqVPl6aMWUjVXty7ocHe7,https://api.spotify.com/v1/tracks/3hqVPl6aMWUjVXty7ocHe7,https://api.spotify.com/v1/audio-analysis/3hqVPl6aMWUjVXty7ocHe7,82927.0,4.0
Owl City,Good Time,N,spotify:track:1kPpge9JDLpcj15qgrPbYX,0.509,0.781,8.0,-3.48,1.0,0.072,0.0398,0.0,0.0749,0.176,128.0,audio_features,60wwxj6Dd9NJlirf84wr2c,spotify:track:60wwxj6Dd9NJlirf84wr2c,https://api.spotify.com/v1/tracks/60wwxj6Dd9NJlirf84wr2c,https://api.spotify.com/v1/audio-analysis/60wwxj6Dd9NJlirf84wr2c,271427.0,4.0
Calvin Harris,We'll Be Coming Back (feat. Example),N,spotify:track:7B1Dl3tXqySkB8OPEwVvSu,0.53,0.422,5.0,-6.262,1.0,0.0342,0.407,0.0,0.107,0.349,119.964,audio_features,2vwlzO0Qp8kfEtzTsCXfyE,spotify:track:2vwlzO0Qp8kfEtzTsCXfyE,https://api.spotify.com/v1/tracks/2vwlzO0Qp8kfEtzTsCXfyE,https://api.spotify.com/v1/audio-analysis/2vwlzO0Qp8kfEtzTsCXfyE,221360.0,4.0
Emeli Sandé,"Read All About It, Pt. III",N,spotify:track:1U0bhf79qQt8ozR25aXMtH,0.762,0.576,1.0,-4.951,0.0,0.0829,0.0556,0.0,0.0866,0.316,142.096,audio_features,1KhljCoJ2TgDEldnnfTHHc,spotify:track:1KhljCoJ2TgDEldnnfTHHc,https://api.spotify.com/v1/tracks/1KhljCoJ2TgDEldnnfTHHc,https://api.spotify.com/v1/audio-analysis/1KhljCoJ2TgDEldnnfTHHc,221178.0,4.0
Ellie Goulding,Lights - Single Version,N,spotify:track:11ozIUBoXAgRTVWelDn4pL,0.692,0.744,2.0,-4.565,1.0,0.257,0.00868,0.000423,0.359,0.0612,171.374,audio_features,5Z01UMMf7V1o0MzF86s6WJ,spotify:track:5Z01UMMf7V1o0MzF86s6WJ,https://api.spotify.com/v1/tracks/5Z01UMMf7V1o0MzF86s6WJ,https://api.spotify.com/v1/audio-analysis/5Z01UMMf7V1o0MzF86s6WJ,326467.0,4.0
Train,Drive By,N,spotify:track:0KAiuUOrLTIkzkpfpn9jb9,0.551,0.833,8.0,-5.217,1.0,0.03,0.0391,2.77e-06,0.0632,0.145,129.885,audio_features,5GjnIpUlLGEIYk052ISOw9,spotify:track:5GjnIpUlLGEIYk052ISOw9,https://api.spotify.com/v1/tracks/5GjnIpUlLGEIYk052ISOw9,https://api.spotify.com/v1/audio-analysis/5GjnIpUlLGEIYk052ISOw9,204360.0,5.0
Disclosure,Latch,N,spotify:track:1DunhgeZSEgWiIYbHqXl0c,0.574,0.512,5.0,-6.664,0.0,0.0503,0.234,0.0,0.0946,0.512,76.899,audio_features,4rHZZAmHpZrA3iH5zx8frV,spotify:track:4rHZZAmHpZrA3iH5zx8frV,https://api.spotify.com/v1/tracks/4rHZZAmHpZrA3iH5zx8frV,https://api.spotify.com/v1/audio-analysis/4rHZZAmHpZrA3iH5zx8frV,484147.0,4.0
Coldplay,Princess of China,N,spotify:track:4HXOBjwv2RnLpGG4xWOO6N,0.874,0.692,5.0,-5.28,0.0,0.0431,0.0412,7.24e-05,0.324,0.937,116.017,audio_features,55h7vJchibLdUkxdlX3fK7,spotify:track:55h7vJchibLdUkxdlX3fK7,https://api.spotify.com/v1/tracks/55h7vJchibLdUkxdlX3fK7,https://api.spotify.com/v1/audio-analysis/55h7vJchibLdUkxdlX3fK7,178560.0,4.0
One Direction,Live While We're Young,N,spotify:track:6Vh03bkEfXqekWp7Y1UBRb,0.457,0.757,1.0,-5.177,1.0,0.032,0.0206,0.0,0.146,0.417,102.961,audio_features,2ihCaVdNZmnHZWt0fvAM7B,spotify:track:2ihCaVdNZmnHZWt0fvAM7B,https://api.spotify.com/v1/tracks/2ihCaVdNZmnHZWt0fvAM7B,https://api.spotify.com/v1/audio-analysis/2ihCaVdNZmnHZWt0fvAM7B,266600.0,4.0
Gym Class Heroes,Ass Back Home (feat. Neon Hitch),N,spotify:track:3bfqkspKABT4pPicm6wC9F,0.613,0.622,1.0,-5.794,0.0,0.0334,0.00882,0.0,0.37,0.484,80.003,audio_features,2y4lAQpi5VTNLu2ldeTdUH,spotify:track:2y4lAQpi5VTNLu2ldeTdUH,https://api.spotify.com/v1/tracks/2y4lAQpi5VTNLu2ldeTdUH,https://api.spotify.com/v1/audio-analysis/2y4lAQpi5VTNLu2ldeTdUH,231240.0,4.0
Carrie Underwood,Blown Away,N,spotify:track:0vFMQi8ZnOM2y8cuReZTZ2,0.667,0.608,1.0,-7.054,1.0,0.216,0.324,0.000198,0.426,0.475,99.992,audio_features,2uwnP6tZVVmTovzX5ELooy,spotify:track:2uwnP6tZVVmTovzX5ELooy,https://api.spotify.com/v1/tracks/2uwnP6tZVVmTovzX5ELooy,https://api.spotify.com/v1/audio-analysis/2uwnP6tZVVmTovzX5ELooy,241160.0,4.0
alt-J,Breezeblocks,N,spotify:track:3n69hLUdIsSa1WlRmjMZlW,0.602,0.923,5.0,-3.763,1.0,0.044,0.0098,0.0,0.0561,0.765,136.01,audio_features,1yjY7rpaAQvKwpdUliHx0d,spotify:track:1yjY7rpaAQvKwpdUliHx0d,https://api.spotify.com/v1/tracks/1yjY7rpaAQvKwpdUliHx0d,https://api.spotify.com/v1/audio-analysis/1yjY7rpaAQvKwpdUliHx0d,216013.0,4.0
